id;reported_absolute_count;reported_for;recorded_at;user_id
30113;0;2022-05-19;2022-05-19 15:19:15.293653;5504
30130;0;2022-05-19;2022-05-19 16:16:12.208307;5504
30138;0;2022-05-19;2022-05-19 16:57:31.62662;5504
30140;0;2022-05-19;2022-05-19 16:57:44.816095;5504
31036;0;2022-05-20;2022-05-20 13:25:58.807759;5504
31037;0;2022-05-20;2022-05-20 13:26:20.338947;5504
31039;0;2022-05-20;2022-05-20 13:30:01.765202;5504
31040;0;2022-05-20;2022-05-20 13:30:07.616808;5504
31041;0;2022-05-20;2022-05-20 13:54:50.624529;5504
31045;0;2022-05-20;2022-05-20 14:24:50.658283;5504
31048;0;2022-05-20;2022-05-20 14:30:03.042725;5504
31050;0;2022-05-20;2022-05-20 14:30:10.449749;5504
31102;0;2022-05-20;2022-05-20 14:30:22.43613;5504
31108;0;2022-05-20;2022-05-20 14:54:50.813021;5504
31117;0;2022-05-20;2022-05-20 16:04:53.644243;5504
31125;0;2022-05-20;2022-05-20 16:25:03.9532;5504
31126;0;2022-05-20;2022-05-20 16:25:16.707927;5504
31128;0;2022-05-20;2022-05-20 16:30:02.217377;5504
31129;0;2022-05-20;2022-05-20 16:30:02.279525;5504
31130;0;2022-05-20;2022-05-20 16:30:23.467758;5504
31131;0;2022-05-20;2022-05-20 16:30:30.42864;5504
31139;0;2022-05-20;2022-05-20 17:30:04.582248;5504
31141;0;2022-05-20;2022-05-20 17:30:25.653463;5504
31205;0;2022-05-20;2022-05-20 18:30:05.382331;5504
31206;0;2022-05-20;2022-05-20 18:30:27.205127;5504
31777;0;2022-05-21;2022-05-21 09:04:10.518647;5504
31778;0;2022-05-21;2022-05-21 09:04:15.094871;5504
31789;0;2022-05-21;2022-05-21 10:25:36.266453;5504
31791;0;2022-05-21;2022-05-21 10:30:05.053169;5504
31792;0;2022-05-21;2022-05-21 10:30:27.429989;5504
31796;0;2022-05-21;2022-05-21 11:03:27.391283;5504
31800;0;2022-05-21;2022-05-21 11:30:06.707597;5504
31901;0;2022-05-21;2022-05-21 11:30:26.939078;5504
31905;0;2022-05-21;2022-05-21 11:45:57.821016;5504
31908;0;2022-05-21;2022-05-21 12:10:02.238473;5504
31909;0;2022-05-21;2022-05-21 12:10:18.423925;5504
31911;0;2022-05-21;2022-05-21 12:15:04.016494;5504
31912;0;2022-05-21;2022-05-21 12:15:25.084684;5504
31913;0;2022-05-21;2022-05-21 12:15:57.818303;5504
31916;0;2022-05-21;2022-05-21 12:30:10.338998;5504
31917;0;2022-05-21;2022-05-21 12:30:31.170399;5504
31919;0;2022-05-21;2022-05-21 12:45:57.950465;5504
31925;0;2022-05-21;2022-05-21 13:15:59.253164;5504
31926;0;2022-05-21;2022-05-21 13:25:47.121181;5504
31928;0;2022-05-21;2022-05-21 13:30:01.340783;5504
31929;0;2022-05-21;2022-05-21 13:30:22.23118;5504
31932;0;2022-05-21;2022-05-21 13:45:58.222741;5504
31936;0;2022-05-21;2022-05-21 14:15:58.363092;5504
31938;0;2022-05-21;2022-05-21 14:30:07.574507;5504
31939;0;2022-05-21;2022-05-21 14:30:29.612808;5504
31942;0;2022-05-21;2022-05-21 14:35:53.97391;5504
31945;0;2022-05-21;2022-05-21 14:45:58.536992;5504
31949;0;2022-05-21;2022-05-21 15:16:00.789783;5504
32052;0;2022-05-21;2022-05-21 15:30:01.78629;5504
32053;0;2022-05-21;2022-05-21 15:30:22.594054;5504
32055;0;2022-05-21;2022-05-21 15:45:58.842525;5504
32061;0;2022-05-21;2022-05-21 16:15:59.088415;5504
32064;0;2022-05-21;2022-05-21 16:31:00.313192;5504
32065;0;2022-05-21;2022-05-21 16:31:13.228012;5504
32067;0;2022-05-21;2022-05-21 16:45:59.197087;5504
32071;0;2022-05-21;2022-05-21 17:15:59.296595;5504
32073;0;2022-05-21;2022-05-21 17:30:06.74868;5504
32074;0;2022-05-21;2022-05-21 17:30:20.298934;5504
32078;0;2022-05-21;2022-05-21 17:45:59.508376;5504
32082;0;2022-05-21;2022-05-21 18:16:00.743789;5504
32085;0;2022-05-21;2022-05-21 18:30:04.89601;5504
32086;0;2022-05-21;2022-05-21 18:30:17.407272;5504
32088;0;2022-05-21;2022-05-21 18:45:59.960343;5504
32092;0;2022-05-21;2022-05-21 19:15:59.992817;5504
32096;0;2022-05-21;2022-05-21 19:46:00.154197;5504
32100;0;2022-05-21;2022-05-21 20:16:05.301926;5504
32203;0;2022-05-21;2022-05-21 20:46:00.418597;5504
32207;0;2022-05-21;2022-05-21 21:16:00.53706;5504
32211;0;2022-05-21;2022-05-21 21:46:00.71268;5504
32213;0;2022-05-21;2022-05-21 22:16:00.844939;5504
32217;0;2022-05-21;2022-05-21 22:46:02.1173;5504
32220;0;2022-05-21;2022-05-21 23:16:01.115757;5504
32224;0;2022-05-21;2022-05-21 23:46:01.239388;5504
32228;0;2022-05-22;2022-05-22 00:16:01.340441;5504
32231;0;2022-05-22;2022-05-22 00:46:01.838477;5504
32235;0;2022-05-22;2022-05-22 01:16:01.712238;5504
32239;0;2022-05-22;2022-05-22 01:46:01.776093;5504
32242;0;2022-05-22;2022-05-22 02:16:01.968234;5504
32246;0;2022-05-22;2022-05-22 02:46:07.110567;5504
32250;0;2022-05-22;2022-05-22 03:16:02.28852;5504
32704;0;2022-05-22;2022-05-22 03:46:02.390674;5504
32708;0;2022-05-22;2022-05-22 04:16:02.586262;5504
32710;0;2022-05-22;2022-05-22 04:46:02.670667;5504
32714;0;2022-05-22;2022-05-22 05:16:02.922784;5504
32718;0;2022-05-22;2022-05-22 05:46:02.940677;5504
32722;0;2022-05-22;2022-05-22 06:16:03.069208;5504
32726;0;2022-05-22;2022-05-22 06:46:03.327016;5504
32732;0;2022-05-22;2022-05-22 07:16:03.417312;5504
32734;0;2022-05-22;2022-05-22 07:30:06.636028;5504
32735;0;2022-05-22;2022-05-22 07:30:28.326445;5504
32738;0;2022-05-22;2022-05-22 07:56:18.362681;5504
32740;0;2022-05-22;2022-05-22 08:00:07.673174;5504
32741;0;2022-05-22;2022-05-22 08:01:12.579967;5504
32744;0;2022-05-22;2022-05-22 08:26:19.446513;5504
32746;0;2022-05-22;2022-05-22 08:30:07.299228;5504
32747;0;2022-05-22;2022-05-22 08:30:29.412661;5504
32750;0;2022-05-22;2022-05-22 08:56:18.549365;5504
32854;0;2022-05-22;2022-05-22 09:26:18.694945;5504
32856;0;2022-05-22;2022-05-22 09:30:04.811085;5504
32857;0;2022-05-22;2022-05-22 09:30:25.779659;5504
32859;0;2022-05-22;2022-05-22 09:56:19.091097;5504
32865;0;2022-05-22;2022-05-22 10:26:19.215128;5504
32867;0;2022-05-22;2022-05-22 10:30:11.372909;5504
32868;0;2022-05-22;2022-05-22 10:30:32.094468;5504
32871;0;2022-05-22;2022-05-22 10:56:19.361705;5504
32875;0;2022-05-22;2022-05-22 11:26:21.623701;5504
32877;0;2022-05-22;2022-05-22 11:30:11.980066;5504
32878;0;2022-05-22;2022-05-22 11:30:33.675548;5504
32883;0;2022-05-22;2022-05-22 11:56:24.684348;5504
32885;0;2022-05-22;2022-05-22 12:10:06.698101;5504
32886;0;2022-05-22;2022-05-22 12:10:17.546026;5504
32887;0;2022-05-22;2022-05-22 12:15:04.703683;5504
32888;0;2022-05-22;2022-05-22 12:15:24.26731;5504
32889;0;2022-05-22;2022-05-22 12:26:20.882583;5504
32891;0;2022-05-22;2022-05-22 12:30:01.23664;5504
32892;0;2022-05-22;2022-05-22 12:30:21.418604;5504
32893;0;2022-05-22;2022-05-22 12:30:41.446445;5504
32896;0;2022-05-22;2022-05-22 12:56:22.01187;5504
32954;0;2022-05-22;2022-05-22 13:26:20.220114;5504
32956;0;2022-05-22;2022-05-22 13:30:06.272183;5504
32957;0;2022-05-22;2022-05-22 13:30:27.751744;5504
32959;0;2022-05-22;2022-05-22 13:56:20.432367;5504
32963;0;2022-05-22;2022-05-22 14:26:20.554259;5504
32965;0;2022-05-22;2022-05-22 14:30:09.702496;5504
32966;0;2022-05-22;2022-05-22 14:30:30.231312;5504
32969;0;2022-05-22;2022-05-22 14:56:20.761097;5504
32973;0;2022-05-22;2022-05-22 15:26:20.837033;5504
32975;0;2022-05-22;2022-05-22 15:30:03.324249;5504
32976;0;2022-05-22;2022-05-22 15:30:24.493909;5504
32979;0;2022-05-22;2022-05-22 15:56:20.978098;5504
32982;0;2022-05-22;2022-05-22 16:26:22.406363;5504
32985;0;2022-05-22;2022-05-22 16:30:02.919104;5504
32987;0;2022-05-22;2022-05-22 16:30:22.903111;5504
32989;0;2022-05-22;2022-05-22 16:56:21.289618;5504
32996;0;2022-05-22;2022-05-22 17:26:21.356191;5504
32998;0;2022-05-22;2022-05-22 17:30:06.825234;5504
33101;0;2022-05-22;2022-05-22 17:30:27.099994;5504
33105;0;2022-05-22;2022-05-22 17:56:21.555107;5504
33110;0;2022-05-22;2022-05-22 18:26:23.796403;5504
33113;0;2022-05-22;2022-05-22 18:30:07.374717;5504
33116;0;2022-05-22;2022-05-22 18:30:27.576539;5504
33118;0;2022-05-22;2022-05-22 18:56:21.877192;5504
33122;0;2022-05-22;2022-05-22 19:26:21.964869;5504
33125;0;2022-05-22;2022-05-22 19:56:27.157651;5504
33128;0;2022-05-22;2022-05-22 20:26:22.277375;5504
33132;0;2022-05-22;2022-05-22 20:56:22.444121;5504
33136;0;2022-05-22;2022-05-22 21:26:22.6185;5504
33140;0;2022-05-22;2022-05-22 21:56:22.744365;5504
33144;0;2022-05-22;2022-05-22 22:26:23.035913;5504
33148;0;2022-05-22;2022-05-22 22:56:24.065147;5504
33252;0;2022-05-22;2022-05-22 23:26:23.256244;5504
33256;0;2022-05-22;2022-05-22 23:56:23.636134;5504
33258;0;2022-05-23;2022-05-23 00:26:23.458909;5504
33262;0;2022-05-23;2022-05-23 00:56:23.705031;5504
33266;0;2022-05-23;2022-05-23 01:26:25.911465;5504
33269;0;2022-05-23;2022-05-23 01:56:24.252506;5504
33273;0;2022-05-23;2022-05-23 02:26:24.011691;5504
33277;0;2022-05-23;2022-05-23 02:56:24.66223;5504
33281;0;2022-05-23;2022-05-23 03:26:25.457581;5504
33284;0;2022-05-23;2022-05-23 03:56:24.615643;5504
33288;0;2022-05-23;2022-05-23 04:26:29.558164;5504
33292;0;2022-05-23;2022-05-23 04:56:24.89104;5504
33903;0;2022-05-23;2022-05-23 05:26:24.812726;5504
33910;0;2022-05-23;2022-05-23 06:07:19.139216;5504
33924;0;2022-05-23;2022-05-23 06:40:35.91779;5504
33931;0;2022-05-23;2022-05-23 07:00:07.825935;5504
33935;0;2022-05-23;2022-05-23 07:00:33.063085;5504
33939;0;2022-05-23;2022-05-23 07:10:37.970495;5504
33942;0;2022-05-23;2022-05-23 07:30:10.378959;5504
33943;0;2022-05-23;2022-05-23 07:30:31.82143;5504
34066;0;2022-05-23;2022-05-23 08:30:04.719841;5504
34067;0;2022-05-23;2022-05-23 08:30:08.244687;5504
34086;0;2022-05-23;2022-05-23 09:10:41.138006;5504
34090;0;2022-05-23;2022-05-23 09:30:06.793032;5504
34091;0;2022-05-23;2022-05-23 09:30:12.326131;5504
34524;0;2022-05-23;2022-05-23 10:30:05.514072;5504
34525;0;2022-05-23;2022-05-23 10:30:11.2043;5504
34538;0;2022-05-23;2022-05-23 11:10:45.664571;5504
34549;0;2022-05-23;2022-05-23 11:30:42.807254;5504
34550;0;2022-05-23;2022-05-23 11:31:03.173178;5504
34658;0;2022-05-23;2022-05-23 12:10:08.969942;5504
34659;0;2022-05-23;2022-05-23 12:10:17.643085;5504
34660;0;2022-05-23;2022-05-23 12:10:37.777466;5504
34661;0;2022-05-23;2022-05-23 12:15:07.428113;5504
34662;0;2022-05-23;2022-05-23 12:15:13.61896;5504
34666;0;2022-05-23;2022-05-23 12:30:01.878679;5504
34667;0;2022-05-23;2022-05-23 12:30:08.226683;5504
34668;0;2022-05-23;2022-05-23 12:30:12.201618;5504
34671;0;2022-05-23;2022-05-23 12:45:04.976145;5504
34672;0;2022-05-23;2022-05-23 12:45:04.987222;5504
34673;0;2022-05-23;2022-05-23 12:45:12.609634;5504
34679;0;2022-05-23;2022-05-23 13:00:49.128684;5504
34680;0;2022-05-23;2022-05-23 13:01:09.816819;5504
34688;0;2022-05-23;2022-05-23 13:30:09.635124;5504
34689;0;2022-05-23;2022-05-23 13:30:30.156077;5504
34697;0;2022-05-23;2022-05-23 14:27:37.683666;5504
34698;0;2022-05-23;2022-05-23 14:30:08.464444;5504
34699;0;2022-05-23;2022-05-23 14:30:14.524986;5504
34754;0;2022-05-23;2022-05-23 15:30:09.912007;5504
34755;0;2022-05-23;2022-05-23 15:30:09.954952;5504
34756;0;2022-05-23;2022-05-23 15:30:18.253125;5504
34771;0;2022-05-23;2022-05-23 16:25:08.759655;5504
34772;0;2022-05-23;2022-05-23 16:25:08.761092;5504
34773;0;2022-05-23;2022-05-23 16:25:20.613769;5504
34775;0;2022-05-23;2022-05-23 16:30:05.635729;5504
34777;0;2022-05-23;2022-05-23 16:30:21.276636;5504
34779;0;2022-05-23;2022-05-23 16:30:25.494443;5504
34782;0;2022-05-23;2022-05-23 16:46:08.871849;5504
34783;0;2022-05-23;2022-05-23 16:46:30.029345;5504
34791;0;2022-05-23;2022-05-23 17:30:13.030375;5504
34793;0;2022-05-23;2022-05-23 17:30:33.896521;5504
34799;0;2022-05-23;2022-05-23 18:30:07.882389;5504
34800;0;2022-05-23;2022-05-23 18:30:15.006513;5504
35011;0;2022-05-23;2022-05-23 21:25:10.366474;5504
35015;0;2022-05-23;2022-05-23 21:55:10.686026;5504
35019;0;2022-05-23;2022-05-23 22:25:10.891634;5504
35023;0;2022-05-23;2022-05-23 22:55:11.24414;5504
35025;0;2022-05-23;2022-05-23 23:25:11.250225;5504
35029;0;2022-05-23;2022-05-23 23:55:11.735589;5504
35033;0;2022-05-24;2022-05-24 00:25:12.650565;5504
35037;0;2022-05-24;2022-05-24 00:55:12.968015;5504
35040;0;2022-05-24;2022-05-24 01:25:13.295871;5504
35044;0;2022-05-24;2022-05-24 01:55:12.179298;5504
35048;0;2022-05-24;2022-05-24 02:25:12.134256;5504
35801;0;2022-05-24;2022-05-24 02:55:17.347887;5504
35903;0;2022-05-24;2022-05-24 03:25:17.476291;5504
35907;0;2022-05-24;2022-05-24 03:55:12.702613;5504
35911;0;2022-05-24;2022-05-24 04:25:12.733018;5504
35915;0;2022-05-24;2022-05-24 04:55:12.859511;5504
35919;0;2022-05-24;2022-05-24 05:25:13.116424;5504
35928;0;2022-05-24;2022-05-24 05:55:13.23103;5504
35932;0;2022-05-24;2022-05-24 06:26:41.455146;5504
35936;0;2022-05-24;2022-05-24 06:59:58.583705;5504
35937;0;2022-05-24;2022-05-24 07:00:05.832613;5504
35938;0;2022-05-24;2022-05-24 07:00:42.25009;5504
35947;0;2022-05-24;2022-05-24 07:29:58.756415;5504
35948;0;2022-05-24;2022-05-24 07:30:09.615815;5504
35949;0;2022-05-24;2022-05-24 07:30:30.158729;5504
36155;0;2022-05-24;2022-05-24 08:30:05.841508;5504
36176;0;2022-05-24;2022-05-24 09:30:06.408287;5504
36177;0;2022-05-24;2022-05-24 09:30:11.147656;5504
36178;0;2022-05-24;2022-05-24 09:30:35.242586;5504
36404;0;2022-05-24;2022-05-24 10:30:05.141369;5504
36405;0;2022-05-24;2022-05-24 10:30:05.256616;5504
36406;0;2022-05-24;2022-05-24 10:30:10.40733;5504
36416;0;2022-05-24;2022-05-24 11:19:25.082951;5504
36417;0;2022-05-24;2022-05-24 11:19:53.63842;5504
36425;0;2022-05-24;2022-05-24 11:30:04.315857;5504
36428;0;2022-05-24;2022-05-24 11:30:27.767671;5504
36441;0;2022-05-24;2022-05-24 12:10:03.826376;5504
36442;0;2022-05-24;2022-05-24 12:10:17.306479;5504
36443;0;2022-05-24;2022-05-24 12:15:02.265788;5504
36444;0;2022-05-24;2022-05-24 12:15:38.53818;5504
36447;0;2022-05-24;2022-05-24 12:30:06.612002;5504
36448;0;2022-05-24;2022-05-24 12:31:44.208582;5504
36450;0;2022-05-24;2022-05-24 12:31:59.241918;5504
36655;0;2022-05-24;2022-05-24 12:45:08.314005;5504
36656;0;2022-05-24;2022-05-24 12:45:47.130117;5504
36661;0;2022-05-24;2022-05-24 13:00:02.505695;5504
36662;0;2022-05-24;2022-05-24 13:00:12.206997;5504
36665;0;2022-05-24;2022-05-24 13:00:32.389462;5504
36672;0;2022-05-24;2022-05-24 13:15:08.548868;5504
36673;0;2022-05-24;2022-05-24 13:15:14.448574;5504
36676;0;2022-05-24;2022-05-24 13:30:03.113717;5504
36678;0;2022-05-24;2022-05-24 13:30:07.341767;5504
36679;0;2022-05-24;2022-05-24 13:30:10.913244;5504
36691;0;2022-05-24;2022-05-24 14:30:02.873554;5504
36693;0;2022-05-24;2022-05-24 14:30:21.176707;5504
36758;0;2022-05-24;2022-05-24 15:30:04.153656;5504
36759;0;2022-05-24;2022-05-24 15:30:11.742549;5504
36762;0;2022-05-24;2022-05-24 15:49:29.395339;5504
36774;0;2022-05-24;2022-05-24 16:19:24.536444;5504
36777;0;2022-05-24;2022-05-24 16:30:04.144808;5504
36779;0;2022-05-24;2022-05-24 16:30:18.708584;5504
36781;0;2022-05-24;2022-05-24 16:30:42.126862;5504
36788;0;2022-05-24;2022-05-24 16:49:24.599493;5504
36797;0;2022-05-24;2022-05-24 17:19:24.895953;5504
36910;0;2022-05-24;2022-05-24 17:49:25.021775;5504
36922;0;2022-05-24;2022-05-24 18:19:25.478132;5504
36932;0;2022-05-24;2022-05-24 18:49:25.890007;5504
36938;0;2022-05-24;2022-05-24 19:19:26.066961;5504
36940;0;2022-05-24;2022-05-24 19:24:14.327181;5504
37853;0;2022-05-25;2022-05-25 07:00:06.791254;5504
37854;0;2022-05-25;2022-05-25 07:00:22.517038;5504
37855;0;2022-05-25;2022-05-25 07:00:36.049707;5504
37856;0;2022-05-25;2022-05-25 07:00:36.521304;5504
37861;0;2022-05-25;2022-05-25 07:19:28.958469;5504
37863;0;2022-05-25;2022-05-25 07:24:27.339204;5504
37865;0;2022-05-25;2022-05-25 07:30:06.567033;5504
37866;0;2022-05-25;2022-05-25 07:30:21.898948;5504
37871;0;2022-05-25;2022-05-25 07:49:29.217352;5504
37876;0;2022-05-25;2022-05-25 08:19:29.964302;5504
37877;0;2022-05-25;2022-05-25 08:30:01.684561;5504
37878;0;2022-05-25;2022-05-25 08:30:10.857694;5504
37887;0;2022-05-25;2022-05-25 08:49:29.752783;5504
38102;0;2022-05-25;2022-05-25 09:19:30.189398;5504
38104;0;2022-05-25;2022-05-25 09:30:02.315448;5504
38106;0;2022-05-25;2022-05-25 09:30:23.646416;5504
38114;0;2022-05-25;2022-05-25 09:49:30.537896;5504
38122;0;2022-05-25;2022-05-25 10:19:30.362177;5504
38125;0;2022-05-25;2022-05-25 10:30:01.966829;5504
38126;0;2022-05-25;2022-05-25 10:30:10.281357;5504
38129;0;2022-05-25;2022-05-25 10:49:30.337038;5504
38139;0;2022-05-25;2022-05-25 11:18:00.94001;5504
38140;0;2022-05-25;2022-05-25 11:19:30.419817;5504
38144;0;2022-05-25;2022-05-25 11:30:03.971348;5504
38149;0;2022-05-25;2022-05-25 11:30:24.691424;5504
38455;0;2022-05-25;2022-05-25 11:49:30.851716;5504
38459;0;2022-05-25;2022-05-25 12:10:08.478079;5504
38460;0;2022-05-25;2022-05-25 12:10:12.102328;5504
38462;0;2022-05-25;2022-05-25 12:15:05.901271;5504
38463;0;2022-05-25;2022-05-25 12:15:11.113666;5504
38464;0;2022-05-25;2022-05-25 12:19:30.93036;5504
38468;0;2022-05-25;2022-05-25 12:30:06.204089;5504
38469;0;2022-05-25;2022-05-25 12:30:06.265441;5504
38471;0;2022-05-25;2022-05-25 12:30:28.086617;5504
38472;0;2022-05-25;2022-05-25 12:30:46.488969;5504
38490;0;2022-05-25;2022-05-25 13:30:13.843895;5504
38492;0;2022-05-25;2022-05-25 13:30:38.799662;5504
38601;0;2022-05-25;2022-05-25 14:15:58.671621;5504
38602;0;2022-05-25;2022-05-25 14:19:31.450394;5504
38608;0;2022-05-25;2022-05-25 14:30:05.398289;5504
38610;0;2022-05-25;2022-05-25 14:30:20.760397;5504
38612;0;2022-05-25;2022-05-25 14:30:39.799042;5504
38629;0;2022-05-25;2022-05-25 15:30:01.114879;5504
38631;0;2022-05-25;2022-05-25 15:30:13.936176;5504
38855;0;2022-05-25;2022-05-25 16:25:06.869182;5504
38856;0;2022-05-25;2022-05-25 16:25:17.709698;5504
38858;0;2022-05-25;2022-05-25 16:30:01.753799;5504
38859;0;2022-05-25;2022-05-25 16:30:14.418267;5504
38860;0;2022-05-25;2022-05-25 16:30:34.18804;5504
38867;0;2022-05-25;2022-05-25 17:30:04.366272;5504
38869;0;2022-05-25;2022-05-25 17:30:17.161176;5504
38884;0;2022-05-25;2022-05-25 18:30:07.669209;5504
38885;0;2022-05-25;2022-05-25 18:30:20.448296;5504
38890;0;2022-05-25;2022-05-25 19:19:33.641346;5504
38898;0;2022-05-25;2022-05-25 20:37:06.184071;5504
38899;0;2022-05-25;2022-05-25 20:37:19.490813;5504
38900;0;2022-05-25;2022-05-25 20:37:50.697177;5504
39051;0;2022-05-25;2022-05-25 20:39:49.735382;5504
39068;0;2022-05-25;2022-05-25 23:19:34.215517;5504
39072;0;2022-05-25;2022-05-25 23:49:34.16765;5504
39076;0;2022-05-26;2022-05-26 00:19:34.455473;5504
39080;0;2022-05-26;2022-05-26 00:49:34.507975;5504
39084;0;2022-05-26;2022-05-26 01:19:34.629917;5504
39087;0;2022-05-26;2022-05-26 01:49:34.780103;5504
39090;0;2022-05-26;2022-05-26 02:19:35.01281;5504
39094;0;2022-05-26;2022-05-26 02:49:35.126186;5504
39098;0;2022-05-26;2022-05-26 03:19:35.204725;5504
39802;0;2022-05-26;2022-05-26 03:49:35.392826;5504
39806;0;2022-05-26;2022-05-26 04:19:35.700425;5504
39809;0;2022-05-26;2022-05-26 04:49:35.860403;5504
39813;0;2022-05-26;2022-05-26 05:19:35.856056;5504
39814;0;2022-05-26;2022-05-26 05:49:36.140987;5504
39818;0;2022-05-26;2022-05-26 06:19:36.113518;5504
39821;0;2022-05-26;2022-05-26 06:49:36.232602;5504
39824;0;2022-05-26;2022-05-26 07:00:03.340229;5504
39826;0;2022-05-26;2022-05-26 07:00:53.471694;5504
39830;0;2022-05-26;2022-05-26 07:19:36.476649;5504
39832;0;2022-05-26;2022-05-26 07:30:01.231613;5504
39833;0;2022-05-26;2022-05-26 07:30:14.314074;5504
39834;0;2022-05-26;2022-05-26 07:30:34.783855;5504
39836;0;2022-05-26;2022-05-26 07:49:36.583041;5504
39839;0;2022-05-26;2022-05-26 08:19:36.709292;5504
39841;0;2022-05-26;2022-05-26 08:30:04.507282;5504
39842;0;2022-05-26;2022-05-26 08:30:18.01763;5504
39847;0;2022-05-26;2022-05-26 08:49:36.907914;5504
39849;0;2022-05-26;2022-05-26 09:19:37.338447;5504
39850;0;2022-05-26;2022-05-26 09:30:03.957438;5504
40001;0;2022-05-26;2022-05-26 09:30:17.639522;5504
40003;0;2022-05-26;2022-05-26 09:49:37.281503;5504
40009;0;2022-05-26;2022-05-26 10:19:37.370624;5504
40010;0;2022-05-26;2022-05-26 10:30:03.10783;5504
40011;0;2022-05-26;2022-05-26 10:30:16.369344;5504
40012;0;2022-05-26;2022-05-26 10:49:37.598577;5504
40016;0;2022-05-26;2022-05-26 11:19:37.711713;5504
40017;0;2022-05-26;2022-05-26 11:30:05.144776;5504
40019;0;2022-05-26;2022-05-26 11:30:19.670271;5504
40021;0;2022-05-26;2022-05-26 11:49:37.895531;5504
40022;0;2022-05-26;2022-05-26 12:10:03.708061;5504
40023;0;2022-05-26;2022-05-26 12:10:15.829978;5504
40024;0;2022-05-26;2022-05-26 12:15:06.125799;5504
40025;0;2022-05-26;2022-05-26 12:15:26.295279;5504
40026;0;2022-05-26;2022-05-26 12:19:37.953188;5504
40027;0;2022-05-26;2022-05-26 12:30:04.361229;5504
40028;0;2022-05-26;2022-05-26 12:30:17.712506;5504
40031;0;2022-05-26;2022-05-26 12:49:38.262249;5504
40034;0;2022-05-26;2022-05-26 13:19:38.464608;5504
40035;0;2022-05-26;2022-05-26 13:30:02.419127;5504
40036;0;2022-05-26;2022-05-26 13:30:16.130505;5504
40037;0;2022-05-26;2022-05-26 13:49:38.601713;5504
40038;0;2022-05-26;2022-05-26 14:19:38.710601;5504
40042;0;2022-05-26;2022-05-26 14:30:03.746798;5504
40043;0;2022-05-26;2022-05-26 14:30:17.203749;5504
40048;0;2022-05-26;2022-05-26 14:49:38.921203;5504
40050;0;2022-05-26;2022-05-26 15:19:39.140619;5504
40151;0;2022-05-26;2022-05-26 15:30:03.156971;5504
40152;0;2022-05-26;2022-05-26 15:30:10.723386;5504
40153;0;2022-05-26;2022-05-26 15:49:39.200213;5504
40159;0;2022-05-26;2022-05-26 16:19:39.492624;5504
40160;0;2022-05-26;2022-05-26 16:30:04.686317;5504
40161;0;2022-05-26;2022-05-26 16:30:17.49088;5504
40163;0;2022-05-26;2022-05-26 16:49:39.793671;5504
40165;0;2022-05-26;2022-05-26 17:19:39.927312;5504
40166;0;2022-05-26;2022-05-26 17:30:01.379673;5504
40169;0;2022-05-26;2022-05-26 17:30:16.962235;5504
40172;0;2022-05-26;2022-05-26 17:49:40.089035;5504
40177;0;2022-05-26;2022-05-26 18:19:40.252195;5504
40178;0;2022-05-26;2022-05-26 18:30:07.848901;5504
40179;0;2022-05-26;2022-05-26 18:30:21.51874;5504
40181;0;2022-05-26;2022-05-26 18:49:40.196924;5504
40182;0;2022-05-26;2022-05-26 19:19:40.551435;5504
40184;0;2022-05-26;2022-05-26 19:49:40.52587;5504
40186;0;2022-05-26;2022-05-26 20:19:40.598266;5504
40188;0;2022-05-26;2022-05-26 20:49:41.005182;5504
40191;0;2022-05-26;2022-05-26 21:19:40.956484;5504
40194;0;2022-05-26;2022-05-26 21:49:41.247179;5504
40197;0;2022-05-26;2022-05-26 22:19:41.546515;5504
40199;0;2022-05-26;2022-05-26 22:49:42.028181;5504
40252;0;2022-05-26;2022-05-26 23:19:41.975218;5504
40255;0;2022-05-26;2022-05-26 23:49:42.112202;5504
40257;0;2022-05-27;2022-05-27 00:19:42.725932;5504
40259;0;2022-05-27;2022-05-27 00:49:42.221463;5504
40261;0;2022-05-27;2022-05-27 01:19:42.393939;5504
40263;0;2022-05-27;2022-05-27 01:49:42.794291;5504
40265;0;2022-05-27;2022-05-27 02:19:43.051449;5504
40267;0;2022-05-27;2022-05-27 02:49:42.999072;5504
40269;0;2022-05-27;2022-05-27 03:19:43.255624;5504
